tube	field_series	field_number	catalog_series	catalog_number	genus	epithet	country	island	paic	locality	lat	long	tissue	extract	date	source
274	RMB	9586	KU	313989	Gekko	porosus	Philippines	Batan	Batanes	"Batanes Province; Municipality of Ivana; Barangay Salagao, Sitio Imnadyed"			T-287-I6	False	2008-06-10	ku_freezer.txt/ku_gekkonid_tissues.txt
255	RMB	9552	KU	313977	Gekko	porosus	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-E8	False	2008-06-05	ku_freezer.txt/ku_gekkonid_tissues.txt
256	RMB	9554	KU	313978	Gekko	porosus	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-F1	False	2008-06-05	ku_freezer.txt/ku_gekkonid_tissues.txt
257	RMB	9555	KU	313979	Gekko	porosus	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-F2	False	2008-06-05	ku_freezer.txt/ku_gekkonid_tissues.txt
258	RMB	9558	KU	313980	Gekko	porosus	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-F5	False	2008-06-06	ku_freezer.txt/ku_gekkonid_tissues.txt
259	RMB	9560	KU	313981	Gekko	porosus	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-F7	False	2008-06-06	ku_freezer.txt/ku_gekkonid_tissues.txt
260	RMB	9561	KU	313982	Gekko	porosus	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-F8	False	2008-06-06	ku_freezer.txt/ku_gekkonid_tissues.txt
39	CDS	788	KU	302738	Gekko	romblon	Philippines	Romblon	Romblon	Romblon Province; Municipality of Romblon; Barangay Li-o	12.5741000	122.2940000	E-69-1	False	2001-01-27	ku_freezer.txt/ku_gekkonid_tissues.txt
40	CDS	789	KU	302739	Gekko	romblon	Philippines	Romblon	Romblon	Romblon Province; Municipality of Romblon; Barangay Li-o	12.5741000	122.2940000	E-69-2	False	2001-01-27	ku_freezer.txt/ku_gekkonid_tissues.txt
41	CDS	790	KU	302740	Gekko	romblon	Philippines	Romblon	Romblon	Romblon Province; Municipality of Romblon; Barangay Li-o	12.5741000	122.2940000	E-69-3	False	2001-01-27	ku_freezer.txt/ku_gekkonid_tissues.txt
42	CDS	791	KU	302741	Gekko	romblon	Philippines	Romblon	Romblon	Romblon Province; Municipality of Romblon; Barangay Li-o	12.5741000	122.2940000	E-69-4	True	2001-01-27	ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
43	CDS	792	KU	302742	Gekko	romblon	Philippines	Romblon	Romblon	Romblon Province; Municipality of Romblon; Barangay Li-o	12.5741000	122.2940000	E-69-5	True	2001-01-27	ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
5	RMB	5124	KU	303977	Gekko	romblon	Philippines	Romblon	Romblon	"Romblon Province; Municipality of Romblon; Barangay Lunas, Watershed"	12.5157667	122.2827833	D-50-70	True	2005-03-20	ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
4	RMB	5125	KU	303978	Gekko	romblon	Philippines	Romblon	Romblon	"Romblon Province; Municipality of Romblon; Barangay Lunas, Watershed"	12.5157667	122.2827833	D-50-69	False	2005-03-20	ku_freezer.txt/ku_gekkonid_tissues.txt
220	RMB	8754	KU	315346	Gekko	romblon	Philippines	Tablas	Romblon	Romblon Province; Municipality of Calatrava; Barangay Balogo: Sitio Piqueno	12.6052300	122.0455200	R-261-B2	True	2008-01-06	ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
225	RMB	8765	KU	315347	Gekko	romblon	Philippines	Tablas	Romblon	Romblon Province; Municipality of Calatrava; Barangay Balogo: Sitio Piqueno	12.6052300	122.0455200	R-261-C4	False	2008-01-07	ku_freezer.txt/ku_gekkonid_tissues.txt
226	RMB	8789	KU	315348	Gekko	romblon	Philippines	Tablas	Romblon	Romblon Province; Municipality of Calatrava; Barangay Balogo: Sitio Piqueno	12.6052300	122.0455200	R-261-E9	True	2008-01-08	ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
106	RMB	6052	KU	304931	Gekko	rossi	Philippines	Calayan	Babuyan Island Group	"Cagayan Valley Province; ; Barangay Magsidel, Sitio Longog"	19.3310000	121.4390000	H-117-G3	False	2006-03-21	ku_freezer.txt/ku_gekkonid_tissues.txt
107	RMB	6055	KU	304934	Gekko	rossi	Philippines	Calayan	Babuyan Island Group	"Cagayan Valley Province; ; Barangay Magsidel, Sitio Longog"	19.3310000	121.4390000	H-117-G6	False	2006-03-21	ku_freezer.txt/ku_gekkonid_tissues.txt
108	RMB	6056	KU	304935	Gekko	rossi	Philippines	Calayan	Babuyan Island Group	"Cagayan Valley Province; ; Barangay Magsidel, Sitio Longog"	19.3310000	121.4390000	H-117-G7	False	2006-03-21	ku_freezer.txt/ku_gekkonid_tissues.txt
109	RMB	6057	KU	304936	Gekko	rossi	Philippines	Calayan	Babuyan Island Group	"Cagayan Valley Province; ; Barangay Magsidel, Sitio Longog"	19.3310000	121.4390000	H-117-G8	False	2006-03-21	ku_freezer.txt/ku_gekkonid_tissues.txt
110	RMB	6058	KU	304937	Gekko	rossi	Philippines	Calayan	Babuyan Island Group	"Cagayan Valley Province; ; Barangay Magsidel, Sitio Longog"	19.3310000	121.4390000	H-117-G9	False	2006-03-21	ku_freezer.txt/ku_gekkonid_tissues.txt
111	RMB	6059	KU	304938	Gekko	rossi	Philippines	Calayan	Babuyan Island Group	"Cagayan Valley Province; ; Barangay Magsidel, Sitio Longog"	19.3310000	121.4390000	H-117-H1	False	2006-03-21	ku_freezer.txt/ku_gekkonid_tissues.txt
112	RMB	6060	KU	304939	Gekko	rossi	Philippines	Calayan	Babuyan Island Group	"Cagayan Valley Province; ; Barangay Magsidel, Sitio Longog"	19.3310000	121.4390000	H-117-H2	False	2006-03-21	ku_freezer.txt/ku_gekkonid_tissues.txt
139	RMB	6369	KU	307046	Gekko	sp. a	Philippines	Dalupiri	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Nipa Creek	19.1020000	121.2230000	J-149-D7	False	2006-09-13	ku_freezer.txt/ku_gekkonid_tissues.txt
140	RMB	6370	KU	307047	Gekko	sp. a	Philippines	Dalupiri	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Nipa Creek	19.1020000	121.2230000	J-149-D8	False	2006-09-13	ku_freezer.txt/ku_gekkonid_tissues.txt
141	RMB	6371	KU	307048	Gekko	sp. a	Philippines	Dalupiri	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Nipa Creek	19.1020000	121.2230000	J-149-D9	False	2006-09-13	ku_freezer.txt/ku_gekkonid_tissues.txt
142	RMB	6372	KU	307049	Gekko	sp. a	Philippines	Dalupiri	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Nipa Creek	19.1020000	121.2230000	J-149-E1	False	2006-09-13	ku_freezer.txt/ku_gekkonid_tissues.txt
143	RMB	6373	KU	307050	Gekko	sp. a	Philippines	Dalupiri	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Nipa Creek	19.1020000	121.2230000	J-149-E2	False	2006-09-13	ku_freezer.txt/ku_gekkonid_tissues.txt
144	RMB	6374	KU	307051	Gekko	sp. a	Philippines	Dalupiri	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Nipa Creek	19.1020000	121.2230000	J-149-E3	False	2006-09-13	ku_freezer.txt/ku_gekkonid_tissues.txt
145	RMB	6375	KU	307052	Gekko	sp. a	Philippines	Dalupiri	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Nipa Creek	19.1020000	121.2230000	J-149-E4	False	2006-09-13	ku_freezer.txt/ku_gekkonid_tissues.txt
75	RMB	5728	KU	304608	Gekko	sp. b	Philippines	Camiguin Norte	Babuyan Island Group	"Cagayan Province; Municipality of Calayan; Barangay Balatabat, Local Name ""Limandok"""	18.9292700	121.8988100	H-108-G7	False	2006-03-06	ku_freezer.txt/ku_gekkonid_tissues.txt
76	RMB	5729	KU	304609	Gekko	sp. b	Philippines	Camiguin Norte	Babuyan Island Group	"Cagayan Province; Municipality of Calayan; Barangay Balatabat, Local Name ""Limandok"""	18.9292700	121.8988100	H-108-G8	False	2006-03-06	ku_freezer.txt/ku_gekkonid_tissues.txt
77	RMB	5730	KU	304610	Gekko	sp. b	Philippines	Camiguin Norte	Babuyan Island Group	"Cagayan Province; Municipality of Calayan; Barangay Balatabat, Local Name ""Limandok"""	18.9292700	121.8988100	H-108-G9	False	2006-03-06	ku_freezer.txt/ku_gekkonid_tissues.txt
78	RMB	5731	KU	304611	Gekko	sp. b	Philippines	Camiguin Norte	Babuyan Island Group	"Cagayan Province; Municipality of Calayan; Barangay Balatabat, Local Name ""Limandok"""	18.9292700	121.8988100	H-108-H1	False	2006-03-06	ku_freezer.txt/ku_gekkonid_tissues.txt
79	RMB	5737	KU	304617	Gekko	sp. b	Philippines	Camiguin Norte	Babuyan Island Group	"Cagayan Province; Municipality of Calayan; Barangay Balatabat, Local Name ""Limandok"""	18.9292700	121.8988100	H-108-H7	False	2006-03-07	ku_freezer.txt/ku_gekkonid_tissues.txt
84	RMB	5758	KU	304638	Gekko	sp. b	Philippines	Camiguin Norte	Babuyan Island Group	"Cagayan Province; Municipality of Calayan; Barangay Balatabat, Local Name ""Limandok"""	18.9292700	121.8988100	H-109-B7	False	2006-03-07	ku_freezer.txt/ku_gekkonid_tissues.txt
87	RMB	5793	KU	304673	Gekko	sp. b	Philippines	Camiguin Norte	Babuyan Island Group	"Cagayan Province; Municipality of Calayan; Barangay Balatabat, Local Name ""Limandok"""	18.9292700	121.8988100	H-109-F9	False	2006-03-08	ku_freezer.txt/ku_gekkonid_tissues.txt
325	RMB	13550	KU	325830	Hemidactylus	frenatus	Philippines	Luzon	Luzon	"Nueva Vizcaya Province; Municipality of Quezon; Barangay Maddiangat, in and around barangay proper"	16.4970000	121.2090000	Y-369-E2	False	2010-01-16	ku_gekkonid_tissues.txt
326	RMB	13551	KU	325831	Hemidactylus	frenatus	Philippines	Luzon	Luzon	"Nueva Vizcaya Province; Municipality of Quezon; Barangay Maddiangat, in and around barangay proper"	16.4970000	121.2090000	Y-369-E3	False	2010-01-16	ku_gekkonid_tissues.txt
327	RMB	13552	KU	325832	Hemidactylus	frenatus	Philippines	Luzon	Luzon	"Nueva Vizcaya Province; Municipality of Quezon; Barangay Maddiangat, in and around barangay proper"	16.4970000	121.2090000	Y-369-E4	False	2010-01-16	ku_gekkonid_tissues.txt
328	RMB	13553	KU	325833	Hemidactylus	frenatus	Philippines	Luzon	Luzon	"Nueva Vizcaya Province; Municipality of Quezon; Barangay Maddiangat, in and around barangay proper"	16.4970000	121.2090000	Y-369-E5	False	2010-01-16	ku_gekkonid_tissues.txt
330	RMB	13576	KU	325834	Hemidactylus	frenatus	Philippines	Luzon	Luzon	"Nueva Vizcaya Province; Municipality of Quezon; Barangay Maddiangat, in and around barangay proper"	16.4970000	121.2090000	Y-369-H1	False	2010-01-17	ku_gekkonid_tissues.txt
331	RMB	13578	KU	325835	Hemidactylus	frenatus	Philippines	Luzon	Luzon	"Nueva Vizcaya Province; Municipality of Quezon; Barangay Maddiangat, in and around barangay proper"	16.4970000	121.2090000	Y-369-H3	False	2010-01-17	ku_gekkonid_tissues.txt
332	RMB	13579	KU	325836	Hemidactylus	frenatus	Philippines	Luzon	Luzon	"Nueva Vizcaya Province; Municipality of Quezon; Barangay Maddiangat, in and around barangay proper"	16.4970000	121.2090000	Y-369-H4	False	2010-01-17	ku_gekkonid_tissues.txt
248	RMB	9527	KU	314002	Lepidodactylus	balioburius	Philippines	Batan	Batanes	"Batanes Province; Municipality of Basco; Barangay San Antonio, Sitio Chadpidan"	20.4700000	-121.9910000	T-287-C1	False	2008-05-30	ku_gekkonid_tissues.txt
249	RMB	9528	KU	314003	Lepidodactylus	balioburius	Philippines	Batan	Batanes	"Batanes Province; Municipality of Basco; Barangay San Antonio, Sitio Chadpidan"	20.4700000	-121.9910000	T-287-C2	False	2008-05-31	ku_gekkonid_tissues.txt
250	RMB	9529	KU	314004	Lepidodactylus	balioburius	Philippines	Batan	Batanes	"Batanes Province; Municipality of Basco; Barangay San Antonio, Sitio Chadpidan"	20.4700000	-121.9910000	T-287-C3	False	2008-05-31	ku_gekkonid_tissues.txt
251	RMB	9530	KU	314005	Lepidodactylus	balioburius	Philippines	Batan	Batanes	"Batanes Province; Municipality of Basco; Barangay San Antonio, Sitio Chadpidan"	20.4700000	-121.9910000	T-287-C4	False	2008-05-31	ku_gekkonid_tissues.txt
252	RMB	9531	KU	314006	Lepidodactylus	balioburius	Philippines	Batan	Batanes	"Batanes Province; Municipality of Basco; Barangay San Antonio, Sitio Chadpidan"	20.4700000	-121.9910000	T-287-C5	False	2008-05-31	ku_gekkonid_tissues.txt
253	RMB	9532	KU	314007	Lepidodactylus	balioburius	Philippines	Batan	Batanes	"Batanes Province; Municipality of Basco; Barangay San Antonio, Sitio Chadpidan"	20.4700000	-121.9910000	T-287-C6	False	2008-05-31	ku_gekkonid_tissues.txt
254	RMB	9533	KU	314008	Lepidodactylus	balioburius	Philippines	Batan	Batanes	"Batanes Province; Municipality of Basco; Barangay San Antonio, Sitio Chadpidan"	20.4700000	-121.9910000	T-287-C7	False	2008-05-31	ku_gekkonid_tissues.txt
261	RMB	9567	KU	314012	Lepidodactylus	balioburius	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-G5	False	2008-06-07	ku_gekkonid_tissues.txt
262	RMB	9568	KU	314013	Lepidodactylus	balioburius	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-G6	False	2008-06-07	ku_gekkonid_tissues.txt
263	RMB	9569	KU	314014	Lepidodactylus	balioburius	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-G7	False	2008-06-07	ku_gekkonid_tissues.txt
264	RMB	9570	KU	314015	Lepidodactylus	balioburius	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-G8	False	2008-06-07	ku_gekkonid_tissues.txt
265	RMB	9571	KU	314016	Lepidodactylus	balioburius	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-G9	False	2008-06-07	ku_gekkonid_tissues.txt
266	RMB	9572	KU	314017	Lepidodactylus	balioburius	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-H1	False	2008-06-07	ku_gekkonid_tissues.txt
267	RMB	9574	KU	314018	Lepidodactylus	balioburius	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-H3	False	2008-06-07	ku_gekkonid_tissues.txt
92	RMB	5945	KU	304824	Luperosaurus	macgregori	Philippines	Babuyan Claro	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Barangay Babuyan Claro			H-111-E6	False	2006-03-13	ku_freezer.txt/ku_gekkonid_tissues.txt
93	RMB	5949	KU	304828	Luperosaurus	macgregori	Philippines	Babuyan Claro	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Barangay Babuyan Claro			H-111-F1	False	2006-03-13	ku_freezer.txt/ku_gekkonid_tissues.txt
96	RMB	5955	KU	304834	Luperosaurus	macgregori	Philippines	Babuyan Claro	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Barangay Babuyan Claro			H-111-F7	False	2006-03-13	ku_freezer.txt/ku_gekkonid_tissues.txt
97	RMB	5956	KU	304835	Luperosaurus	macgregori	Philippines	Babuyan Claro	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Barangay Babuyan Claro			H-111-F8	False	2006-03-13	ku_freezer.txt/ku_gekkonid_tissues.txt
100	RMB	5967	KU	304846	Luperosaurus	macgregori	Philippines	Babuyan Claro	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Barangay Babuyan Claro			H-111-H1	False	2006-03-14	ku_freezer.txt/ku_gekkonid_tissues.txt
104	RMB	5971	KU	304850	Luperosaurus	macgregori	Philippines	Babuyan Claro	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Barangay Babuyan Claro			H-111-H5	False	2006-03-14	ku_freezer.txt/ku_gekkonid_tissues.txt
105	RMB	5972	KU	304851	Luperosaurus	macgregori	Philippines	Babuyan Claro	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Barangay Babuyan Claro			H-111-H6	False	2006-03-14	ku_freezer.txt/ku_gekkonid_tissues.txt
120	RMB	6314	KU	307641	Pseudogekko	smaragdinus	Philippines	Polillo	Luzon	"Quezon Province; Municipality of Polillo; Barangay Salipsip, Sitio Kapilijan"	14.8447333	121.9193000	I-135-63	False	2006-07-24	ku_freezer.txt/ku_gekkonid_tissues.txt
121	RMB	6315	KU	307642	Pseudogekko	smaragdinus	Philippines	Polillo	Luzon	"Quezon Province; Municipality of Polillo; Barangay Salipsip, Sitio Kapilijan"	14.8447333	121.9193000	I-135-64	False	2006-07-24	ku_freezer.txt/ku_gekkonid_tissues.txt
122	RMB	6316	KU	307643	Pseudogekko	smaragdinus	Philippines	Polillo	Luzon	"Quezon Province; Municipality of Polillo; Barangay Salipsip, Sitio Kapilijan"	14.8447333	121.9193000	I-135-65	False	2006-07-24	ku_freezer.txt/ku_gekkonid_tissues.txt
123	RMB	6317	KU	307644	Pseudogekko	smaragdinus	Philippines	Polillo	Luzon	"Quezon Province; Municipality of Polillo; Barangay Salipsip, Sitio Kapilijan"	14.8447333	121.9193000	I-135-66	False	2006-07-24	ku_freezer.txt/ku_gekkonid_tissues.txt
124	RMB	6318	KU	307645	Pseudogekko	smaragdinus	Philippines	Polillo	Luzon	"Quezon Province; Municipality of Polillo; Barangay Salipsip, Sitio Kapilijan"	14.8447333	121.9193000	I-135-67	False	2006-07-24	ku_freezer.txt/ku_gekkonid_tissues.txt
125	RMB	6319	KU	307646	Pseudogekko	smaragdinus	Philippines	Polillo	Luzon	"Quezon Province; Municipality of Polillo; Barangay Salipsip, Sitio Kapilijan"	14.8447333	121.9193000	I-135-68	False	2006-07-24	ku_freezer.txt/ku_gekkonid_tissues.txt
126	RMB	6320	KU	307647	Pseudogekko	smaragdinus	Philippines	Polillo	Luzon	"Quezon Province; Municipality of Polillo; Barangay Salipsip, Sitio Kapilijan"	14.8447333	121.9193000	I-135-69	False	2006-07-24	ku_freezer.txt/ku_gekkonid_tissues.txt
1	LSUHC	5042	LSUHC	5042	Ptychozoon	kuhli	Malaysia	Pulau Tioman		"West Malaysia, Pahang, Pulau Tioman, Sungai Mentawak"			B-24-None	False		ku_freezer.txt
9	NOSERIES	3835			Ptychozoon	kuhli	Malaysia	Pulau Tioman		"West Malaysia, Pahang, Pulau Tioman, Tekek-Juara Trail"			D-54-LOOSE	False		ku_freezer.txt
10	NOSERIES	4679			Ptychozoon	kuhli	Malaysia	Pulau Tioman		"West Malaysia, Pahang, Pulau Tioman, Tekek-Juara Trail"			D-54-LOOSE	False		ku_freezer.txt
11	NOSERIES	6433			Ptychozoon	kuhli	Malaysia	Pulau Tioman		"West Malaysia, Pahang, Pulau Tioman, Tekek-Juara Trail"			D-54-LOOSE	False		ku_freezer.txt
12	NOSERIES	5539			Ptychozoon	lionotum	West Malaysi	Pulau Sibu		"West Malaysia, Johor, Pulau Sibu"			D-54-LOOSE	False		ku_freezer.txt
13	NOSERIES	5783			Ptychozoon	lionotum	West Malaysi	Pulau Sibu		"West Malaysia, Johor, Pulau Sibu"			D-54-LOOSE	False		ku_freezer.txt
14	LSUHC	6437	LSUHC	6437	Ptychozoon	lionotum	West Malaysi	Pulau Tioman		"West Malaysia, Pahang, Pulau Tioman, Tekek-Juara Trail"			D-58-LOOSE	False		ku_freezer.txt
